job_id,title,company,location_city,location_country,posted_date,description,skills
JOB0218,Data Analyst,HCLTech,Gurugram,India,2025-07-10,"Responsibilities include:
- Experience with Statistics
- Experience with ETL
- Experience with Data Cleaning
- Experience with PyTorch
- Experience with Tableau
Strong communication skills required.","Pandas,SQL,Matplotlib,NLP,Power BI,Tableau,ETL,Data Warehousing,PyTorch,Statistics,Data Cleaning,Python,Excel"
JOB0219,Machine Learning Engineer,Capgemini,Pune,India,2025-08-16,"Responsibilities include:
- Experience with Data Warehousing
- Experience with Time Series
- Experience with TensorFlow
- Experience with Airflow
- Experience with PyTorch
Strong communication skills required.","Time Series,TensorFlow,ML Ops,PyTorch,GCP,Data Warehousing,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0220,Data Analyst,HCLTech,Chennai,India,2025-08-19,"Responsibilities include:
- Experience with Excel
- Experience with Data Cleaning
- Experience with Looker
- Experience with Power BI
- Experience with A/B Testing
Strong communication skills required.","Pandas,ML Ops,SQL,Power BI,Tableau,A/B Testing,Statistics,Data Cleaning,Airflow,R,Python,Looker,Excel"
JOB0221,BI Analyst,Swiggy,Noida,India,2025-07-12,"Responsibilities include:
- Experience with PyTorch
- Experience with NumPy
- Experience with Docker
- Experience with ML Ops
- Experience with SQL
Strong communication skills required.","Communication,NumPy,SQL,PyTorch,ML Ops,Power BI,Tableau,Data Warehousing,Databricks,Looker,Docker,Excel"
JOB0222,Machine Learning Engineer,Capgemini,Pune,India,2025-07-25,"Responsibilities include:
- Experience with Power BI
- Experience with Airflow
- Experience with A/B Testing
- Experience with Kubernetes
- Experience with Excel
Strong communication skills required.","TensorFlow,Excel,ML Ops,PyTorch,Power BI,A/B Testing,GCP,Airflow,AWS,R,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0223,Data Scientist,Wipro,Hyderabad,India,2025-07-28,"Responsibilities include:
- Experience with TensorFlow
- Experience with Git
- Experience with Statistics
- Experience with Azure
- Experience with R
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,Power BI,Git,Data Warehousing,Deep Learning,Statistics,R,Python,Feature Engineering,Scikit-learn,NumPy,Azure"
JOB0224,BI Analyst,Swiggy,Chennai,India,2025-07-01,"Responsibilities include:
- Experience with Databricks
- Experience with Power BI
- Experience with Excel
- Experience with SQL
- Experience with ETL
Strong communication skills required.","Communication,NumPy,SQL,Power BI,Tableau,ETL,Data Warehousing,Data Cleaning,Databricks,Looker,Excel"
JOB0225,Machine Learning Engineer,Wipro,Pune,India,2025-07-18,"Responsibilities include:
- Experience with ML Ops
- Experience with GCP
- Experience with Git
- Experience with Azure
- Experience with Docker
Strong communication skills required.","TensorFlow,Excel,ML Ops,PyTorch,Git,Tableau,GCP,Deep Learning,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0226,Machine Learning Engineer,Paytm,Hyderabad,India,2025-07-17,"Responsibilities include:
- Experience with Python
- Experience with Kubernetes
- Experience with PyTorch
- Experience with AWS
- Experience with TensorFlow
Strong communication skills required.","Time Series,TensorFlow,ML Ops,PyTorch,Git,GCP,Airflow,AWS,Databricks,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0227,Data Scientist,Tata Digital,Mumbai,India,2025-07-26,"Responsibilities include:
- Experience with Looker
- Experience with GCP
- Experience with Python
- Experience with Docker
- Experience with Spark
Strong communication skills required.","Pandas,TensorFlow,Spark,PyTorch,NLP,Looker,GCP,Deep Learning,Statistics,Docker,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0228,Business Analyst,HCLTech,Chennai,India,2025-08-14,"Responsibilities include:
- Experience with GCP
- Experience with A/B Testing
- Experience with Power BI
- Experience with Data Cleaning
- Experience with Excel
Strong communication skills required.","Communication,SQL,PyTorch,Matplotlib,Power BI,A/B Testing,GCP,Statistics,Data Cleaning,Excel"
JOB0229,Data Engineer,HCLTech,Delhi,India,2025-08-20,"Responsibilities include:
- Experience with Databricks
- Experience with AWS
- Experience with Snowflake
- Experience with Data Warehousing
- Experience with PyTorch
Strong communication skills required.","Spark,Snowflake,BigQuery,PyTorch,NLP,ETL,Git,Scikit-learn,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0230,BI Analyst,Tech Mahindra,Pune,India,2025-08-19,"Responsibilities include:
- Experience with Tableau
- Experience with Excel
- Experience with Looker
- Experience with Power BI
- Experience with Communication
Strong communication skills required.","Communication,SQL,Power BI,Tableau,Data Warehousing,Airflow,Looker,Excel,BigQuery"
JOB0231,Machine Learning Engineer,Wipro,Delhi,India,2025-08-10,"Responsibilities include:
- Experience with Scikit-learn
- Experience with GCP
- Experience with Docker
- Experience with Azure
- Experience with Communication
Strong communication skills required.","TensorFlow,Communication,ML Ops,PyTorch,Matplotlib,Tableau,GCP,Deep Learning,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0232,Machine Learning Engineer,HCLTech,Delhi,India,2025-07-26,"Responsibilities include:
- Experience with PyTorch
- Experience with ML Ops
- Experience with Scikit-learn
- Experience with Snowflake
- Experience with Python
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,Snowflake,SQL,BigQuery,A/B Testing,GCP,Airflow,AWS,Python,Feature Engineering,Scikit-learn,Docker,Azure,Kubernetes"
JOB0233,Data Engineer,Wipro,Chennai,India,2025-08-11,"Responsibilities include:
- Experience with AWS
- Experience with Python
- Experience with Git
- Experience with Snowflake
- Experience with Spark
Strong communication skills required.","Spark,Snowflake,BigQuery,ML Ops,PyTorch,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0234,Data Analyst,Accenture,Mumbai,India,2025-08-02,"Responsibilities include:
- Experience with AWS
- Experience with Excel
- Experience with Python
- Experience with SQL
- Experience with Azure
Strong communication skills required.","Pandas,Spark,SQL,Power BI,Tableau,Statistics,Data Cleaning,AWS,Python,Excel,Azure"
JOB0235,Data Analyst,Infosys,Delhi,India,2025-07-19,"Responsibilities include:
- Experience with Power BI
- Experience with Matplotlib
- Experience with Excel
- Experience with Deep Learning
- Experience with SQL
Strong communication skills required.","Pandas,Time Series,Communication,SQL,Matplotlib,Power BI,Tableau,Deep Learning,Statistics,Data Cleaning,Python,Scikit-learn,Excel"
JOB0236,BI Analyst,Paytm,Delhi,India,2025-07-31,"Responsibilities include:
- Experience with Excel
- Experience with Airflow
- Experience with Communication
- Experience with Power BI
- Experience with Looker
Strong communication skills required.","Communication,SQL,Power BI,Tableau,Data Warehousing,Airflow,Looker,Excel,BigQuery"
JOB0237,Data Engineer,Tata Digital,Hyderabad,India,2025-07-22,"Responsibilities include:
- Experience with ETL
- Experience with Data Warehousing
- Experience with BigQuery
- Experience with Azure
- Experience with Docker
Strong communication skills required.","Spark,Snowflake,BigQuery,NumPy,Matplotlib,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0238,Machine Learning Engineer,Accenture,Delhi,India,2025-07-26,"Responsibilities include:
- Experience with Airflow
- Experience with Kubernetes
- Experience with TensorFlow
- Experience with Python
- Experience with PyTorch
Strong communication skills required.","TensorFlow,NumPy,ML Ops,PyTorch,Communication,GCP,Airflow,AWS,Databricks,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0239,Machine Learning Engineer,Swiggy,Noida,India,2025-07-01,"Responsibilities include:
- Experience with Azure
- Experience with Kubernetes
- Experience with TensorFlow
- Experience with Feature Engineering
- Experience with Docker
Strong communication skills required.","Pandas,TensorFlow,ML Ops,PyTorch,GCP,Deep Learning,Airflow,AWS,Python,Feature Engineering,Scikit-learn,Docker,Azure,Kubernetes"
JOB0240,BI Analyst,Paytm,Pune,India,2025-07-21,"Responsibilities include:
- Experience with Airflow
- Experience with Looker
- Experience with Tableau
- Experience with Power BI
- Experience with SQL
Strong communication skills required.","Pandas,TensorFlow,Communication,SQL,Power BI,Tableau,Data Warehousing,Airflow,Looker,Excel"
JOB0241,BI Analyst,HCLTech,Noida,India,2025-07-08,"Responsibilities include:
- Experience with SQL
- Experience with Tableau
- Experience with Communication
- Experience with Excel
- Experience with Airflow
Strong communication skills required.","Time Series,Communication,SQL,Power BI,Tableau,A/B Testing,Data Warehousing,Airflow,Looker,Docker,Excel"
JOB0242,Data Analyst,Flipkart,Gurugram,India,2025-07-08,"Responsibilities include:
- Experience with Databricks
- Experience with Statistics
- Experience with Python
- Experience with SQL
- Experience with Tableau
Strong communication skills required.","Pandas,Spark,SQL,Power BI,Tableau,Deep Learning,Statistics,Data Cleaning,Databricks,Python,Excel"
JOB0243,Machine Learning Engineer,Wipro,Noida,India,2025-08-01,"Responsibilities include:
- Experience with Snowflake
- Experience with ML Ops
- Experience with Azure
- Experience with Git
- Experience with Airflow
Strong communication skills required.","TensorFlow,NumPy,ML Ops,PyTorch,Snowflake,Git,GCP,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0244,BI Analyst,Paytm,Bengaluru,India,2025-07-01,"Responsibilities include:
- Experience with Data Cleaning
- Experience with Looker
- Experience with GCP
- Experience with Deep Learning
- Experience with Feature Engineering
Strong communication skills required.","Communication,SQL,Matplotlib,Power BI,Tableau,Data Warehousing,Deep Learning,GCP,Data Cleaning,Feature Engineering,Looker,Excel"
JOB0245,Machine Learning Engineer,Zomato,Delhi,India,2025-07-11,"Responsibilities include:
- Experience with Kubernetes
- Experience with GCP
- Experience with Airflow
- Experience with TensorFlow
- Experience with Docker
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,GCP,Airflow,AWS,R,Python,Looker,Scikit-learn,Docker,Azure,Kubernetes"
JOB0246,Data Scientist,Wipro,Mumbai,India,2025-08-19,"Responsibilities include:
- Experience with Deep Learning
- Experience with Time Series
- Experience with Statistics
- Experience with NumPy
- Experience with PyTorch
Strong communication skills required.","Pandas,Time Series,TensorFlow,Snowflake,PyTorch,ML Ops,NLP,Data Warehousing,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy,Kubernetes"
JOB0247,BI Analyst,Reliance Jio,Chennai,India,2025-08-18,"Responsibilities include:
- Experience with Excel
- Experience with Tableau
- Experience with BigQuery
- Experience with Communication
- Experience with SQL
Strong communication skills required.","Communication,SQL,Power BI,Tableau,Data Warehousing,Databricks,Looker,Excel,BigQuery"
JOB0248,Business Analyst,Zomato,Bengaluru,India,2025-07-17,"Responsibilities include:
- Experience with Communication
- Experience with Power BI
- Experience with Feature Engineering
- Experience with Tableau
- Experience with Statistics
Strong communication skills required.","Time Series,Communication,SQL,Power BI,A/B Testing,Tableau,Statistics,Data Cleaning,AWS,Feature Engineering,Excel"
JOB0249,Data Engineer,Wipro,Noida,India,2025-08-09,"Responsibilities include:
- Experience with AWS
- Experience with GCP
- Experience with Data Warehousing
- Experience with Docker
- Experience with Spark
Strong communication skills required.","Pandas,Time Series,Spark,Snowflake,BigQuery,SQL,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0250,Business Analyst,Flipkart,Mumbai,India,2025-08-06,"Responsibilities include:
- Experience with Communication
- Experience with Snowflake
- Experience with Statistics
- Experience with Time Series
- Experience with Excel
Strong communication skills required.","Time Series,Communication,Snowflake,SQL,Power BI,A/B Testing,Statistics,Data Cleaning,Feature Engineering,Excel,Azure"
JOB0251,Data Engineer,Capgemini,Pune,India,2025-07-09,"Responsibilities include:
- Experience with Databricks
- Experience with Docker
- Experience with BigQuery
- Experience with Data Warehousing
- Experience with Airflow
Strong communication skills required.","Spark,Snowflake,BigQuery,Matplotlib,NLP,ETL,Git,Tableau,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0252,Business Analyst,Swiggy,Noida,India,2025-07-29,"Responsibilities include:
- Experience with ML Ops
- Experience with Statistics
- Experience with A/B Testing
- Experience with Data Warehousing
- Experience with SQL
Strong communication skills required.","Communication,ML Ops,SQL,Power BI,A/B Testing,Data Warehousing,Statistics,Data Cleaning,Excel"
JOB0253,Data Engineer,Zomato,Chennai,India,2025-08-01,"Responsibilities include:
- Experience with AWS
- Experience with BigQuery
- Experience with Databricks
- Experience with ML Ops
- Experience with Git
Strong communication skills required.","Spark,Snowflake,BigQuery,ML Ops,Excel,ETL,Git,A/B Testing,GCP,Data Warehousing,Airflow,AWS,Databricks,R,Python,Kubernetes,Docker,Azure"
JOB0254,Data Scientist,Flipkart,Delhi,India,2025-07-21,"Responsibilities include:
- Experience with Statistics
- Experience with Data Warehousing
- Experience with NLP
- Experience with Python
- Experience with Pandas
Strong communication skills required.","Pandas,TensorFlow,Spark,Snowflake,PyTorch,NLP,Tableau,Data Warehousing,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0255,Data Analyst,Tech Mahindra,Hyderabad,India,2025-08-20,"Responsibilities include:
- Experience with Power BI
- Experience with Excel
- Experience with NLP
- Experience with Tableau
- Experience with Scikit-learn
Strong communication skills required.","Pandas,SQL,NLP,Power BI,Tableau,GCP,Statistics,Data Cleaning,R,Python,Scikit-learn,Excel,Azure"
JOB0256,Business Analyst,Tech Mahindra,Hyderabad,India,2025-07-24,"Responsibilities include:
- Experience with SQL
- Experience with Communication
- Experience with ETL
- Experience with A/B Testing
- Experience with Tableau
Strong communication skills required.","Communication,Snowflake,SQL,Power BI,A/B Testing,Tableau,ETL,Data Warehousing,Statistics,Data Cleaning,Excel"
JOB0257,Data Engineer,Swiggy,Gurugram,India,2025-08-11,"Responsibilities include:
- Experience with GCP
- Experience with Data Warehousing
- Experience with Snowflake
- Experience with BigQuery
- Experience with AWS
Strong communication skills required.","Spark,Snowflake,BigQuery,ETL,Git,Power BI,GCP,Data Warehousing,Airflow,AWS,Databricks,R,Python,Kubernetes,Docker,Azure"
JOB0258,Data Scientist,Tata Digital,Delhi,India,2025-07-01,"Responsibilities include:
- Experience with Deep Learning
- Experience with TensorFlow
- Experience with PyTorch
- Experience with Tableau
- Experience with NumPy
Strong communication skills required.","Pandas,TensorFlow,Communication,PyTorch,NLP,Power BI,Tableau,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy,Azure"
